PID,DN,DP,TN,RL,key,value
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 518)","(key, pm_mt_live_topic26)","(value, Entertainment)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 519)","(key, pm_mt_live_topic3)","(value, Dance)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 520)","(key, pm_mt_live_topic4)","(value, Food)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 521)","(key, pm_mt_live_topic5)","(value, Gaming)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 522)","(key, pm_mt_live_topic6)","(value, Daily Life)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 523)","(key, pm_mt_live_topic7)","(value, Music)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 524)","(key, pm_mt_live_topic8)","(value, Outdoors)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 525)","(key, pm_mt_live_topic9)","(value, Beauty & Fashion)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 526)","(key, pm_mt_live_topone)","(value, Top1 {0:string})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 527)","(key, pm_mt_live_topthree)","(value, Top3 {0:string})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 528)","(key, pm_mt_live_toptwo)","(value, Top2 {0:string})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 529)","(key, pm_mt_live_violation_reason_copyright)","(value, Infringement of copyright or intellectual property)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 530)","(key, pm_mt_live_warning_tag_injury)","(value, The actions in this LIVE video could result in serious injury.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 531)","(key, pm_mt_mask_potentiallydistressingcontent_content)","(value, Some people may find this LIVE video to be disturbing because it may contain {content}.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 532)","(key, pm_mt_mask_potentiallydistressingcontent_title)","(value, Potentially distressing content)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 533)","(key, pm_mt_masklayer_1)","(value, imagery showing human on human violence in a fictional setting)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 534)","(key, pm_mt_masklayer_2)","(value, imagery showing a mutilated body in a medical context )"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 535)","(key, pm_mt_masklayer_3)","(value, imagery showing the process of body modification )"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 536)","(key, pm_mt_masklayer_4)","(value, imagery showing scary makeup or special effects)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 537)","(key, pm_mt_masklayer_5)","(value, imagery showing human excretion or similar content)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 538)","(key, pm_mt_masklayer_6)","(value, imagery showing childbirth)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 539)","(key, pm_mt_masklayer_7)","(value, imagery showing animal excretion or similar content)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 540)","(key, pm_mt_masklayer_8)","(value, imagery showing animal slaughter in a religious or ritual setting)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 541)","(key, pm_mt_matchrule)","(value, Learn to play and win the match!)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 542)","(key, pm_mt_matchrule1)","(value, View)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 543)","(key, pm_mt_msg_host)","(value, {0:user} sent you likes)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 544)","(key, pm_mt_msg_viewer)","(value, {0:user} sent likes to the host)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 545)","(key, pm_mt_prelivesettings_mods_addedyou_toast_im)","(value, {0:user} added you as a moderator )"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 546)","(key, pm_mt_recharge_daily_limit)","(value, Daily recharge limit reached. Try again tomorrow.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 547)","(key, pm_mt_recharge_weekly_limit)","(value, Weekly recharge limit reached. Try again next week.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 548)","(key, pm_mt_remaining)","(value, 5m remaining for your LIVE Lineup)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 549)","(key, pm_mt_reminder_alcohol)","(value, alcohol)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 550)","(key, pm_mt_reminder_tobacco)","(value, tobacco)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 551)","(key, pm_mt_rethink_comment_banner)","(value, Your comment may violate our Community Guidelines. We ask you to consider what you say before posting.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 552)","(key, pm_mt_rethink_question_banner)","(value, Your question may violate our Community Guidelines. We ask you to consider what you say before posting.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 553)","(key, pm_mt_tag_healthdisclaimer)","(value, Consuming substances featured in this LIVE video could harm your health.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 554)","(key, pm_mt_tag_potentiallydangerousaction)","(value, The actions in this LIVE video could result in serious injury or adverse health effects.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 555)","(key, pm_mt_tag_potentiallydangerousactiontrainedprofessionals)","(value, The actions in this LIVE video are performed by professionals or supervised by professionals. Do not attempt.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 556)","(key, pm_mt_tobetopone)","(value, {0:string} diamonds to be top 1)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 557)","(key, pm_mt_tobetopten)","(value, {0:string} diamonds to be top 10)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 558)","(key, pm_mt_toptenrecom)","(value, Top 10 hosts will be recommended to more viewers)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 559)","(key, pm_mt_toreachtop)","(value, {0:string} diamonds to reach top {1:string})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 560)","(key, pm_mt_viewer_blocked_toast)","(value, {0:user} was blocked)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 561)","(key, pm_mt_viewer_muted_toast)","(value, {0:user} was muted)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 562)","(key, pm_mt_viewer_unmuted_toast)","(value, You were unmuted)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 563)","(key, pm_mt_warning_cohost_1)","(value, We limited the ability for others to find {username}'s LIVE video for 10 minutes because they received a content warning.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 564)","(key, pm_mt_warning_cohost_2)","(value, We limited the ability for others to find {username}'s LIVE video because they received a content warning.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 565)","(key, pm_mt_warning_cohost_title)","(value, This LIVE video is limited)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 566)","(key, pm_mt_warning_healthwarning_1)","(value, Consuming {content} could harm your health and influence minors. We limited the ability for others to find your LIVE video for 10 minutes.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 567)","(key, pm_mt_warning_healthwarning_2)","(value, Consuming {content} could harm your health and influence minors. We limited the ability for others to find your LIVE video.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 568)","(key, pm_mt_warning_healthwarning_title)","(value, Health warning)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 569)","(key, pm_mt_warning_injurywarning_1)","(value, Your actions could result in serious injury or adverse health effects. We limited the ability for others to find your LIVE video for 10 minutes.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 570)","(key, pm_mt_warning_injurywarning_2)","(value, Your actions could result in serious injury or adverse health effects. We limited the ability for others to find your LIVE video)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 571)","(key, pm_mt_warning_injurywarning_title)","(value, Injury warning)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 572)","(key, pm_mt_warning_sensitivecontentwarning_1)","(value, Some people may find your LIVE video to be disturbing because it may contain {content}. We limited the ability for others to find your LIVE video for 10 minutes.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 573)","(key, pm_mt_warning_sensitivecontentwarning_2)","(value, Some people may find your LIVE video to be disturbing because it may contain {content}. We limited the ability for others to find your LIVE video.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 574)","(key, pm_mt_warning_sensitivecontentwarning_title)","(value, Sensitive content warning)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 575)","(key, policy_category_1)","(value, Adult nudity and sexual activity)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 576)","(key, policy_category_10)","(value, Dangerous acts)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 577)","(key, policy_category_2)","(value, Minor safety)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 578)","(key, policy_category_3)","(value, Illegal activities and regulated goods)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 579)","(key, policy_category_4)","(value, Suicide, self-harm and dangerous acts)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 580)","(key, policy_category_5)","(value, Violent and graphic content)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 581)","(key, policy_category_6)","(value, Harassment and bullying)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 582)","(key, policy_category_7)","(value, Integrity and authenticity)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 583)","(key, policy_category_8)","(value, Hate speech)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 584)","(key, policy_category_9)","(value, Dangerous individuals and organizations)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 585)","(key, reason_explain_1)","(value, We do not allow sexually explicit or gratifying content on TikTok, including animated content of this nature. Sexualized content carries many risks, such as triggering legal penalties in some jurisdictions and causing harm to our users through sharing non-consensual imagery. Also, overtly sexual content can be offensive within certain cultures. We do allow exceptions around nudity and sexually explicit content for educational, documentary, scientific, or artistic purposes.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 586)","(key, reason_explain_10)","(value, We do not promote participation in activities that could lead to harm. We also do not permit users to encourage others to take part in dangerous activities.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 587)","(key, reason_explain_2)","(value, We are deeply committed to child safety and have zero tolerance for predatory or grooming behavior toward minors. We do not allow content that depicts or disseminates child abuse, child nudity, or sexual exploitation of children in both digital and real world format, and we report such content to relevant legal authorities. We also do not allow content depicting minors engaged in delinquent behavior.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 588)","(key, reason_explain_3)","(value, We prohibit the trade, sale, promotion, and use of certain regulated goods, as well as the depiction or promotion of criminal activities. Some content may be removed if it relates to activities or goods that are illegal or regulated in the majority of the region or world, even if the activities or goods in question are legal in the jurisdiction of posting. We allow exceptions for content that provides value to the public, such as educational, scientific, artistic, and newsworthy content.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 589)","(key, reason_explain_5)","(value, We do not allow content that is excessively gruesome or shocking, especially that promotes or glorifies abject violence or suffering. We do allow exceptions for certain circumstances, for example, content that is newsworthy or meant to raise awareness about issues. When we identify a genuine risk of violence or threat to public safety, we ban the account and work with relevant legal authorities as necessary and when appropriate.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 590)","(key, reason_explain_6)","(value, Users should feel safe to express themselves without fear of being shamed, humiliated, bullied, or harassed. We deeply understand the psychological distress that abusive content can have on individuals, and we do not tolerate abusive content or behavior on our platform.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 591)","(key, reason_explain_7)","(value, Content that is intended to deceive or mislead any of our community members endangers our trust-based community. We do not allow such content on our platform. This includes activities such as spamming, impersonation, and disinformation campaigns.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 592)","(key, reason_explain_8)","(value, We do not tolerate content that attacks or incites violence against an individual or a group of individuals on the basis of protected attributes. We do not allow content that includes hate speech, and we remove it from our platform. We also suspend or ban accounts that have multiple hate speech violations.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 593)","(key, reason_explain_9)","(value, We do not allow dangerous individuals or organizations to use our platform to promote terrorism, crime, or other types of behavior that could cause harm. When there is a credible threat to public safety, we handle the issue by banning the account and cooperating with relevant legal authorities.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 594)","(key, reason_explain_general)","(value, Our Community Guidelines apply to everyone, and to everything shared on TikTok. They provide general guidance on what is and what is not allowed on the platform.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 595)","(key, recharge_daily_limit_new)","(value, Daily recharge limit (accumulated amount in last 24 hours) reached. Try again later.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 596)","(key, recharge_weekly_limit_new)","(value, Weekly recharge limit (accumulated amount in last 168 hours) reached. Try again later.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 597)","(key, room_message_when_shield)","(value, System message: Your live stream has broken the rules on {0:string} and has been disconnected. Please adjust your behavior immediately and submit for verification.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 598)","(key, room_message_when_titleviolate)","(value, Your nickname has violated the rules on {0:string} and has been reset. Please change it immediately.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 599)","(key, roses_multiple)","(value, Rose * {0})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 600)","(key, share_add_intimacy)","(value, {0:user} shared this. Point +{1:string})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 601)","(key, violatioin_reason)","(value, Violation reasons)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 602)","(key, violatioin_reason_detail)","(value, Violation: {0:pref})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 603)","(key, wb_gift_guide)","(value, Send me a {0})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 604)","(key, webcast_aweme_gift_send_message)","(value, {0:user} sent {1:gift} {2:string})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 605)","(key, webcast_chat_display_text)","(value, {0:user}{1:string})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 606)","(key, webcast_room_enter_tip)","(value, {0:user} joined via {1:pref} {2:string})"
