UID,AN,PID,DN,DP,TN,RL,key,value
"(UID, f684a1a5d6d04da)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 889)","(_id, 889)","(prekey_id, 5569226)","(sent_to_server, 0)","(record, CMr10wISIQWeAkD0avCpbfABLD3EQ1+cmxQ2571OdA96+C90tZgIEhogmGLpRidWdK/ENO39WGKn7/AI0YQeXwnb8pI0X1uh1Wg=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, ff4f7c0fb43f549)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 890)","(_id, 890)","(prekey_id, 5569227)","(sent_to_server, 0)","(record, CMv10wISIQX4X+CrkWG0KbqTt15eRwA+pPMQW9nOwbDQ2BKQZBd2WhogkFpNd7e5pOS2/d0u8U4sD+7JuQG7nwODbia+Vkr8KWU=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, eb43689c1c65691)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 891)","(_id, 891)","(prekey_id, 5569228)","(sent_to_server, 0)","(record, CMz10wISIQXRQOZ/i8grE2WvLJH/yLMQzHLkzp1N55ZmFyp1Jc3IMBoguGsLoULxqMnufKrd4XNtmxkvC61pOg4ByY4sYU8350o=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 2cedf5d32d0c64d)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 892)","(_id, 892)","(prekey_id, 5569229)","(sent_to_server, 0)","(record, CM310wISIQWg1+NKFDYWbvI8D81SMX+vnuu6nBHJbWiMyxSNLOkdexogSI4yxfGhywjAU0Gx4699sZGiKFX2dEa5o5v9eASpc0I=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 525fd17e3ee4660)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 893)","(_id, 893)","(prekey_id, 5569230)","(sent_to_server, 0)","(record, CM710wISIQV8jwK9xbdkqwnD5Yiv0UDhzs0As8LhZ9TNmHVvgrUUPxogAOX8Z9UkCjxP0b6BDWzBtShP+PNjnazWXk58lWbpfl4=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, b509928955fdde3)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 894)","(_id, 894)","(prekey_id, 5569231)","(sent_to_server, 0)","(record, CM/10wISIQUVdrEkpMueu8+9wW3B0PgEOKV5WXMtHn7bL4t1mxxDIBogWHnb2VqmEplKBzyrHRv8EGH8PT3ZwDlm6nJJ4cIdP2A=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, eb41a710bf45165)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 895)","(_id, 895)","(prekey_id, 5569232)","(sent_to_server, 0)","(record, CND10wISIQWIb9wAnMLaIUHNHqqe2QwU3u8D7lxLc9fSnTXsMo8kLhog6KUmVtz+/QPaD+sXzNYZSh0Q1qhzndDE9xLWe/hY7X8=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 64e5ce6b025150e)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 896)","(_id, 896)","(prekey_id, 5569233)","(sent_to_server, 0)","(record, CNH10wISIQVCNg/nSk1y1zPeI4Tg0xt5IkJnfiFHcRQztcVTCKVndBogsIJHUGVUQddkmtvDpxvV06b9fTx6nWl2dCAc6vY6k0A=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 67199fea09754da)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 897)","(_id, 897)","(prekey_id, 5569234)","(sent_to_server, 0)","(record, CNL10wISIQW/nwYPtyU3tOOPWNPf+a3UAqmkIEkNYaZxz+vH/dzOeRogEBRyllLRIGS/Quopc7SAueuFM2oZFu3CBl2pXyrhs3Y=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 09efcbe59817b2e)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 898)","(_id, 898)","(prekey_id, 5569235)","(sent_to_server, 0)","(record, CNP10wISIQUhgPEZk0/dGE24zo5K7J9vYrIuqd+ZP+grvH1kvgzrKRogsBT8G1hBxm6oszQKP4lLSbhLnUq5CvTMMDmiIdVYxHo=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 10af6e1acc778a7)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 899)","(_id, 899)","(prekey_id, 5569236)","(sent_to_server, 0)","(record, CNT10wISIQX4qZ91BEMNfWk47HEb54WRb0/PGkv8ChW3OvRVW8MPJxogQCu6vDdC5yrg0z6mDTRMlcOp0Ix6JZJivrCdSP7B63Q=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 29c4f3dcb497d61)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 900)","(_id, 900)","(prekey_id, 5569237)","(sent_to_server, 0)","(record, CNX10wISIQVSAo0DTXL8wRSwdUVK8QrczR4qBa/KG72IjUP+cKu/BBogAHXazQDcaJlRicI9myIdrS+qYbx2XcPCeZ4r1d5HJVg=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, f71e5ad74567bfc)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 901)","(_id, 901)","(prekey_id, 5569238)","(sent_to_server, 0)","(record, CNb10wISIQXF7hrN7QJdfu2K/kueFyNHkq77H3NHF7IcneHw30ssUxogmGyfzwsD6TS0aZ9/4ZETK5g00fOF89LDjVlw+eHZhGQ=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, ca906e07dac93f3)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 902)","(_id, 902)","(prekey_id, 5569239)","(sent_to_server, 0)","(record, CNf10wISIQWVqxVd0JOi7fL3HwM57TJozT93uGLgoSyafOWf51Q7AhogGBsTIjt1CUFVGNbBaz2ROdql5nTABC6MglXr0C1q+Hk=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 93c93f85196bd2d)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 903)","(_id, 903)","(prekey_id, 5569240)","(sent_to_server, 0)","(record, CNj10wISIQWsajXZu7YezFJzK/mG0QScT1ACwofb5zvZNoC2z9EsXBogwPF4JvVDEMTeznBdsd36+ZmjOmjeme58tvZtZai7R1U=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, dfd2fb654e4455f)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 904)","(_id, 904)","(prekey_id, 5569241)","(sent_to_server, 0)","(record, CNn10wISIQUuOpC5Og3Ykf8Rp5OTPT8nuqJPY6RauGmTqxqRzFr8QhogqJbRnBBxzzQN1To/iOW20RXeCAJz5ApJmLkShWsF5ko=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, d8c665b8327995c)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 905)","(_id, 905)","(prekey_id, 5569242)","(sent_to_server, 0)","(record, CNr10wISIQXbaLGkdkk0i6R2+V97gADKvHJfGWAO831NvZ+QkwwxKBogwPIUDAEmGQV9UKFsgWBKYDgAuEqv5TnvYUgcr5t4M0Y=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, c9702cf634215e9)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 906)","(_id, 906)","(prekey_id, 5569243)","(sent_to_server, 0)","(record, CNv10wISIQUd/BC5zaaMJP8rNDf47iqPvjtEtJk8x57fSLixhO7LYhogYFD+ATQPvbu9CpcUv8/2x+tUW+vnw5yZQC8OjWao72g=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 393715558518a06)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 907)","(_id, 907)","(prekey_id, 5569244)","(sent_to_server, 0)","(record, CNz10wISIQXWlKRzh/4z6ja4b6OmmgHAHifjWnEK0ByE8qnHdLFUUxog4Lh0QZ/W9rOup+kGnsR32jAO1DECmOcJlCL6BhfXT0I=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 31d0b4b1a7d580e)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 908)","(_id, 908)","(prekey_id, 5569245)","(sent_to_server, 0)","(record, CN310wISIQWhaQFRur93mPhHUiPRe82smBGDU4U8OKKh7WcreGiMXhoggIfOteYGi/kt/txfo4pgUPJOfx77RNLcpDeRtNKCW2Q=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 366f4f540df20db)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 909)","(_id, 909)","(prekey_id, 5569246)","(sent_to_server, 0)","(record, CN710wISIQXfzrnKDMUO/d1hnXWHB3Czm2dBKgKF5j6zqf4h07jDNRogSIv+A8gVt6wvdgfrtxMloANA7qQ23a9hec3rpp4Lt38=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 57270a6f5ad8b5e)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 910)","(_id, 910)","(prekey_id, 5569247)","(sent_to_server, 0)","(record, CN/10wISIQXi8y1KSj3Uy9b/+XP2+VOxE97GQPqUPtqrlfZvYqkbexogMI3wIb8cnBg54YjgJ7tdfIhd1WAjVDnpl0/UqmewunQ=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 8dce24fbc92cf74)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 911)","(_id, 911)","(prekey_id, 5569248)","(sent_to_server, 0)","(record, COD10wISIQVgaMpITJFbxODpRPi7U4FIbqlPkjyo5a25/xlvNv8cBhogEG/RNlwotKbDI5xu8OQQxJUMHAZ8oEFwJJewM2PK80g=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 9d579ac62233d02)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 912)","(_id, 912)","(prekey_id, 5569249)","(sent_to_server, 0)","(record, COH10wISIQUlKGn622VPL7qow+yF8IFGIkX5GSZroYlqht+QSPz1LxogOEx3HGcIBixOL9QqGbey5A6F4AaBA4gWMAs2AhYs7FU=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 5fe8ab179d691b0)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 913)","(_id, 913)","(prekey_id, 5569251)","(sent_to_server, 0)","(record, COP10wISIQU1ZEL4yUCkIE7QuSVo06YFgInerk/q4/Zm8ZORgBZ7WhogYP5EgiEJk4HYJERN0Y2Ao2AvG1On27It//yrqhWHL1c=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 4b544aef6c898fa)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 914)","(_id, 914)","(prekey_id, 5569252)","(sent_to_server, 0)","(record, COT10wISIQUMokmjUFJtG5wxHOUOCnsRH0x8+czUqDstGpOkWL4gbRogaF9X4IjoLuyuqXv0tvyUDiEcPbLdXAy+q8kH8X2j1mY=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, f7f999ea7a1152a)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 915)","(_id, 915)","(prekey_id, 5569253)","(sent_to_server, 0)","(record, COX10wISIQXTpPQRr/0PU1ZGCgdgGdVA69AR8K+srnHTySPizEt6GRogMMNa7RobNWTdWmHswSKu6obABBgbR6DVRl0hg05mnXY=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 53bec325cb70b8d)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 916)","(_id, 916)","(prekey_id, 5569254)","(sent_to_server, 0)","(record, COb10wISIQWrEiHZXW0r98Sr2Z67+T/w5dgz9nwb59U8RY2OoGZXORogSBdGxebw2WBNgcntDZdrS1uSdmSLbYjRdEoBwkbOwHI=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, c4f0c7fedbb1abd)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 917)","(_id, 917)","(prekey_id, 5569255)","(sent_to_server, 0)","(record, COf10wISIQUl/NHmOTY2IpEkH6C5qT/gCqPp5Y9lwC4PpyupEHhOIRogkMvhBK0Xr+sabfrN+EvaLwNVvj3EpooFldQgBtVCXWw=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 359e0572bb77da5)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 918)","(_id, 918)","(prekey_id, 5569256)","(sent_to_server, 0)","(record, COj10wISIQUrKoUrqIWs2hpgw0v+V+pJk0YlMeyfGNvmThQuPL7WJRogMJ0NIkttoyoNlvywk4KEjz3z47ybADjkiTHNFOQeg2A=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, ca33c67e30faf96)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 919)","(_id, 919)","(prekey_id, 5569257)","(sent_to_server, 0)","(record, COn10wISIQU0CSbiyE9j7Tn96ed4FGkmvvmVY/zggAlb1ViufaD8IhogmJ/vEBQic5+48HY5jOFgHsDMbcPrKqxVqewZ0V+qg3c=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, f270d4f76a90170)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 920)","(_id, 920)","(prekey_id, 5569258)","(sent_to_server, 0)","(record, COr10wISIQUp/xxoD5abeCty0aOlEbtO8FXtHtXiLE37P/xszC34Xxog6OskzcoHOjIRLht+yvkF9s7KInCBZGq9f8iyi85R7FA=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 4e83f3c83646f15)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 921)","(_id, 921)","(prekey_id, 5569259)","(sent_to_server, 0)","(record, COv10wISIQXHCGLPW7H0K9z/MmVx0v1AIJ+Ltn7q0laiD0e2ajLjJxog8II43jChQtRVC5+7wzyPVRBipVoLZQ0xGAWsX3WBz3s=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 31f244ec4268003)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 922)","(_id, 922)","(prekey_id, 5569260)","(sent_to_server, 0)","(record, COz10wISIQV8jTx5xkP05SnUS7zF9HmRVDjPF00nvpuBz9IcteIZeBogsCbxRbTrnTPxjHO+3ec29Hlt+nxyzq3qpe3Wr7yltG4=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 564499119928995)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 923)","(_id, 923)","(prekey_id, 5569261)","(sent_to_server, 0)","(record, CO310wISIQWxQvFc8NCSptf6XjwP2TU0P7y2flqEmGE6q7fAEkxnZBogmH1MdCjxMtzQK2+IHpQk9ttchhtB5S3piN8cF9uqg0o=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 126516097e6ed86)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 924)","(_id, 924)","(prekey_id, 5569262)","(sent_to_server, 0)","(record, CO710wISIQW50yB5VHCpmKiQWG3BZKuQqwP/mPy5to16EqHwNQWkVxog0Pe1/a8H2hK4TrFM2Zx5V2InaidfNCat1vDAnRClIVQ=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 48ea96a85d2b315)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 925)","(_id, 925)","(prekey_id, 5569263)","(sent_to_server, 0)","(record, CO/10wISIQX/fzNcuwRHvrUkrvVhbM1qRBrOfn77kzBXIS94xZCWBBogUB0IouKpFQmZ12wMdmEdWa4HjlTIsFKleO5kT4kZEVk=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 3ad9757cca61ce7)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 926)","(_id, 926)","(prekey_id, 5569264)","(sent_to_server, 0)","(record, CPD10wISIQWrYD+71oE7TcYfz/U6Nhld7w3Jjy9GtQOtNxh+7p/wMBogUPv1uyWFn4cLI8PhfaDFAmx8B6JtTaLU0PPiZu2SHXQ=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 53940a287d7ed29)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 927)","(_id, 927)","(prekey_id, 5569265)","(sent_to_server, 0)","(record, CPH10wISIQUZXdxjY776qgVFwaYCPLFwpwiMFJXIJkw59i/m0xPSQRogkFqm8UaoQxBtsOZrUKevPW+End/e+1dGZe4A/fCgxlk=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 834a4301cb25dfc)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 928)","(_id, 928)","(prekey_id, 5569266)","(sent_to_server, 0)","(record, CPL10wISIQUNv/MiNKLVtFq7VPSnkiNQRT0vqdCsahgmIApAEIKaGRogWLaKHGqevg5E8qomdknn+fjYVcgcOem7U+b5alalVU0=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 102e9a9fccb9852)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 929)","(_id, 929)","(prekey_id, 5569267)","(sent_to_server, 0)","(record, CPP10wISIQXfPXJMfbjfJiw7drRAiQHdNUGHInuZyyOSJIGEU+z6ABogyAk5XPncv7sBVMRCfAguQNrZe3k7n5Hlgqy9+xIo2k4=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 8c7817e481cefe0)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 930)","(_id, 930)","(prekey_id, 5569268)","(sent_to_server, 0)","(record, CPT10wISIQXYGu5FDsxiTBfyuUKl9aeyetHOPJ79MLXcsA8mG3cdRhoguPCeXZGtei1tkOGOZ+ZC1/UQWpxIbJHSYAhUjouYsGc=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 6647b13d2c0fee4)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 931)","(_id, 931)","(prekey_id, 5569269)","(sent_to_server, 0)","(record, CPX10wISIQUmLV6sLmZS57/wI9XUI8D6V+e3pxo99yFeZG0L15f4BRogcF77ZY1zTz0IRsbeyahRw51YFGyhuhGCeJe49pqC/Xg=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, aff880482803dad)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 932)","(_id, 932)","(prekey_id, 5569270)","(sent_to_server, 0)","(record, CPb10wISIQUQXBMUCnWgk4OB2CgtrrhUPm+p9QJ0htfs7/bhIrT4PBogIGXMdVIl/BkvZ2jBsZms8Aad2WeQyAmdCvyj7W+L7VM=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, d6959278beed242)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 933)","(_id, 933)","(prekey_id, 5569271)","(sent_to_server, 0)","(record, CPf10wISIQUdn7mGtNDH7/wEqXl/dBHoQjxVr6Azb09eGtQgHrDnVxogwG4ivIATiKAkpGsKoCB71bjjrmQ97ptY0hwi+Yd77nA=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, ed2e456773594b0)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 934)","(_id, 934)","(prekey_id, 5569272)","(sent_to_server, 0)","(record, CPj10wISIQW5YZlYNOV5VVceZ8Gz2wQCYhCbeH4iJJFTG4O+uiytORogsDa//WqzopbKogI77HgSPYggM1Jo9ZOklRP2yqTVLm8=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 7062409b9b510a5)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 935)","(_id, 935)","(prekey_id, 5569273)","(sent_to_server, 0)","(record, CPn10wISIQUrufUv/vpMDudd8HyUxVToCRw4jDMhg65xJ5eU0VatMxogoAX9hk7ZR9O9ijogMae9xA5sHufkllzNgLllWeGSCXY=)","(direct_distribution, 0)","(upload_timestamp, None)"
