UID,AN,PID,DN,DP,TN,RL,timeline_id,feedback_action_id
"(UID, b1ed9d4092a918b)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 598)","(timeline_id, 4088)","(feedback_action_id, 2550)"
"(UID, ba4d38f113fa7a2)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 599)","(timeline_id, 4089)","(feedback_action_id, 2551)"
"(UID, 242cb3f8984ea11)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 600)","(timeline_id, 4089)","(feedback_action_id, 2552)"
"(UID, 7596ac438fad2ba)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 601)","(timeline_id, 4089)","(feedback_action_id, 2553)"
"(UID, 2c134af074a6c4a)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 602)","(timeline_id, 4091)","(feedback_action_id, 2554)"
"(UID, 03e1fe91c22d866)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 603)","(timeline_id, 4092)","(feedback_action_id, 2555)"
"(UID, d496308c6c8af68)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 604)","(timeline_id, 4093)","(feedback_action_id, 2556)"
"(UID, a60d1d555b03e0c)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 605)","(timeline_id, 4093)","(feedback_action_id, 2557)"
"(UID, 9a504268333a9e4)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 606)","(timeline_id, 4093)","(feedback_action_id, 2558)"
"(UID, 0a2b0b92db087a5)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 607)","(timeline_id, 4096)","(feedback_action_id, 2559)"
"(UID, 0ef99b69deb7b74)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 608)","(timeline_id, 4097)","(feedback_action_id, 2560)"
"(UID, 70c688332c15a4d)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 609)","(timeline_id, 4098)","(feedback_action_id, 2561)"
"(UID, ad93384785dc0bb)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 610)","(timeline_id, 4099)","(feedback_action_id, 2562)"
"(UID, be47864ef7fc840)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 611)","(timeline_id, 4100)","(feedback_action_id, 2563)"
"(UID, 1b863ca589a9442)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 612)","(timeline_id, 4101)","(feedback_action_id, 2564)"
"(UID, 9e1d26923f2f997)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 613)","(timeline_id, 4103)","(feedback_action_id, 2565)"
"(UID, 80b7c64ea944802)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 614)","(timeline_id, 4104)","(feedback_action_id, 2566)"
"(UID, 7f23b79368cb7af)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 615)","(timeline_id, 4105)","(feedback_action_id, 2567)"
"(UID, 2151c8a1ba192aa)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 616)","(timeline_id, 4106)","(feedback_action_id, 2568)"
"(UID, 3bc21749e33fa6e)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 617)","(timeline_id, 4107)","(feedback_action_id, 2569)"
"(UID, bed1504146e4aa1)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 618)","(timeline_id, 4108)","(feedback_action_id, 2570)"
"(UID, c8304b8b7b6d083)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 619)","(timeline_id, 4110)","(feedback_action_id, 2571)"
"(UID, b3fb9d4fc33ea2e)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 620)","(timeline_id, 4111)","(feedback_action_id, 2572)"
"(UID, 31fcb0c03383631)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 621)","(timeline_id, 4112)","(feedback_action_id, 2573)"
"(UID, 1fccb7f928a3d50)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 622)","(timeline_id, 4113)","(feedback_action_id, 2574)"
"(UID, b37c8fa3d2c7295)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 623)","(timeline_id, 4113)","(feedback_action_id, 2575)"
"(UID, d2e767fd1f3598c)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 624)","(timeline_id, 4114)","(feedback_action_id, 2576)"
"(UID, ef151e634a1bc81)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 625)","(timeline_id, 4115)","(feedback_action_id, 2577)"
"(UID, 30d71a23725787f)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 626)","(timeline_id, 4116)","(feedback_action_id, 2578)"
"(UID, 24685ebd304a359)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 627)","(timeline_id, 4118)","(feedback_action_id, 2579)"
"(UID, 892cb7bd402bf61)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 628)","(timeline_id, 4119)","(feedback_action_id, 2580)"
"(UID, ccac80abb66c8d3)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 629)","(timeline_id, 4120)","(feedback_action_id, 2581)"
"(UID, e307fc27b1c61cc)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 630)","(timeline_id, 4121)","(feedback_action_id, 2582)"
"(UID, b733043c2b9c400)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 631)","(timeline_id, 4122)","(feedback_action_id, 2583)"
"(UID, df10c6b87aa911b)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 632)","(timeline_id, 4123)","(feedback_action_id, 2584)"
"(UID, 18a626bee999d40)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 633)","(timeline_id, 4123)","(feedback_action_id, 2585)"
"(UID, 9c2f29509516694)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 634)","(timeline_id, 4125)","(feedback_action_id, 2586)"
"(UID, 53b030e805f1a02)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 635)","(timeline_id, 4126)","(feedback_action_id, 2587)"
"(UID, faefdeb0704c2f7)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 636)","(timeline_id, 4127)","(feedback_action_id, 2588)"
"(UID, 927d3effb47ffaf)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 637)","(timeline_id, 4128)","(feedback_action_id, 2589)"
"(UID, 5029e46ee003ab9)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 638)","(timeline_id, 4129)","(feedback_action_id, 2590)"
"(UID, 5fd78329f8cd5ec)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 639)","(timeline_id, 4129)","(feedback_action_id, 2591)"
"(UID, b67c57bea225dc2)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 640)","(timeline_id, 4129)","(feedback_action_id, 2592)"
"(UID, 3941bb46024cef3)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 641)","(timeline_id, 4131)","(feedback_action_id, 2593)"
"(UID, e2c9a175798a3e0)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 642)","(timeline_id, 4132)","(feedback_action_id, 2594)"
"(UID, 48ea7e4a9bc7608)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 643)","(timeline_id, 4132)","(feedback_action_id, 2595)"
"(UID, a68c0281a88e7e9)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 644)","(timeline_id, 4132)","(feedback_action_id, 2596)"
"(UID, 437176f67a42cff)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 645)","(timeline_id, 4135)","(feedback_action_id, 2597)"
"(UID, 21076a7927dc427)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 646)","(timeline_id, 4135)","(feedback_action_id, 2598)"
"(UID, cb266e87b1d0581)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 647)","(timeline_id, 4135)","(feedback_action_id, 2599)"
"(UID, acba760afab121e)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 648)","(timeline_id, 4137)","(feedback_action_id, 2600)"
"(UID, 2d3e1de9f1c281d)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 649)","(timeline_id, 4138)","(feedback_action_id, 2601)"
"(UID, 4ffa97ff926fc89)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 650)","(timeline_id, 4143)","(feedback_action_id, 2606)"
"(UID, 27165dbbdd74ea0)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 651)","(timeline_id, 4144)","(feedback_action_id, 2607)"
"(UID, ea9843c4d830bcc)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 652)","(timeline_id, 4146)","(feedback_action_id, 2608)"
"(UID, 53bf5079de05363)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 653)","(timeline_id, 4147)","(feedback_action_id, 2609)"
"(UID, aacdc164f1e03f1)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 654)","(timeline_id, 4148)","(feedback_action_id, 2610)"
"(UID, 8bf9ff789d7c3d1)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline_feedback_actions)","(RL, 655)","(timeline_id, 4148)","(feedback_action_id, 2611)"
